timestamp,bot_name,request_count,host,path
2026-02-27T22:00:00Z - 2026-02-27T23:00:00Z,Amazonbot,9,boazsobrado.com
2026-02-27T22:00:00Z - 2026-02-27T23:00:00Z,Bingbot,1,boazsobrado.com
2026-02-27T22:00:00Z - 2026-02-27T23:00:00Z,ChatGPT,2,boazsobrado.com
2026-02-27T22:00:00Z - 2026-02-27T23:00:00Z,Meta AI,6,boazsobrado.com
2026-02-28T01:00:00Z - 2026-02-28T02:00:00Z,Amazonbot,1,boazsobrado.com
2026-02-28T01:00:00Z - 2026-02-28T02:00:00Z,Meta AI,3,boazsobrado.com
2026-02-28T03:00:00Z - 2026-02-28T04:00:00Z,Amazonbot,3,boazsobrado.com
2026-02-28T03:00:00Z - 2026-02-28T04:00:00Z,Bingbot,2,boazsobrado.com
2026-02-28T03:00:00Z - 2026-02-28T04:00:00Z,Bytespider,3,boazsobrado.com
2026-02-28T03:00:00Z - 2026-02-28T04:00:00Z,ChatGPT,4,boazsobrado.com
2026-02-28T03:00:00Z - 2026-02-28T04:00:00Z,Meta AI,9,boazsobrado.com
2026-02-28T04:00:00Z - 2026-02-28T05:00:00Z,Bingbot,1,boazsobrado.com
2026-02-28T04:00:00Z - 2026-02-28T05:00:00Z,Meta AI,17,boazsobrado.com
2026-02-28T05:00:00Z - 2026-02-28T06:00:00Z,Amazonbot,1,boazsobrado.com
2026-02-28T05:00:00Z - 2026-02-28T06:00:00Z,Bingbot,2,boazsobrado.com
2026-02-28T05:00:00Z - 2026-02-28T06:00:00Z,ChatGPT,1,boazsobrado.com
2026-02-28T05:00:00Z - 2026-02-28T06:00:00Z,ClaudeBot,2,boazsobrado.com
2026-02-28T05:00:00Z - 2026-02-28T06:00:00Z,Meta AI,21,boazsobrado.com
2026-02-28T06:00:00Z - 2026-02-28T07:00:00Z,Amazonbot,7,boazsobrado.com
2026-02-28T06:00:00Z - 2026-02-28T07:00:00Z,Bingbot,2,boazsobrado.com
2026-02-28T06:00:00Z - 2026-02-28T07:00:00Z,ChatGPT,3,boazsobrado.com
2026-02-28T07:00:00Z - 2026-02-28T08:00:00Z,Amazonbot,1,boazsobrado.com
2026-02-28T07:00:00Z - 2026-02-28T08:00:00Z,Bingbot,1,boazsobrado.com
2026-02-28T07:00:00Z - 2026-02-28T08:00:00Z,Bytespider,1,boazsobrado.com
2026-02-28T07:00:00Z - 2026-02-28T08:00:00Z,GPTBot,1,boazsobrado.com
2026-02-28T08:00:00Z - 2026-02-28T09:00:00Z,ClaudeBot,2,boazsobrado.com
2026-02-28T09:00:00Z - 2026-02-28T10:00:00Z,Amazonbot,1,boazsobrado.com
2026-02-28T09:00:00Z - 2026-02-28T10:00:00Z,ChatGPT,1,boazsobrado.com
2026-02-28T10:00:00Z - 2026-02-28T11:00:00Z,Bingbot,1,boazsobrado.com
2026-02-28T10:00:00Z - 2026-02-28T11:00:00Z,ChatGPT,3,boazsobrado.com
2026-02-28T10:00:00Z - 2026-02-28T11:00:00Z,PerplexityBot,3,boazsobrado.com
2026-02-28T12:00:00Z - 2026-02-28T13:00:00Z,Amazonbot,2,boazsobrado.com
2026-02-28T12:00:00Z - 2026-02-28T13:00:00Z,Bingbot,2,boazsobrado.com
2026-02-28T12:00:00Z - 2026-02-28T13:00:00Z,Bingbot,2,www.boazsobrado.com
2026-02-28T12:00:00Z - 2026-02-28T13:00:00Z,Bytespider,1,boazsobrado.com
2026-02-28T12:00:00Z - 2026-02-28T13:00:00Z,Bytespider,1,www.boazsobrado.com
2026-02-28T12:00:00Z - 2026-02-28T13:00:00Z,ChatGPT,1,boazsobrado.com
2026-02-28T12:00:00Z - 2026-02-28T13:00:00Z,Meta AI,1,boazsobrado.com
2026-02-28T12:00:00Z - 2026-02-28T13:00:00Z,PerplexityBot,3,boazsobrado.com
2026-02-28T13:00:00Z - 2026-02-28T14:00:00Z,Bingbot,3,boazsobrado.com
2026-02-28T14:00:00Z - 2026-02-28T15:00:00Z,Amazonbot,6,boazsobrado.com
2026-02-28T14:00:00Z - 2026-02-28T15:00:00Z,ChatGPT,3,boazsobrado.com
2026-02-28T14:00:00Z - 2026-02-28T15:00:00Z,ClaudeBot,2,boazsobrado.com
2026-02-28T15:00:00Z - 2026-02-28T16:00:00Z,Amazonbot,11,boazsobrado.com
2026-02-28T15:00:00Z - 2026-02-28T16:00:00Z,ChatGPT,2,boazsobrado.com
2026-02-28T15:00:00Z - 2026-02-28T16:00:00Z,GPTBot,2,boazsobrado.com
2026-02-28T16:00:00Z - 2026-02-28T17:00:00Z,Amazonbot,2,boazsobrado.com
2026-02-28T17:00:00Z - 2026-02-28T18:00:00Z,Amazonbot,4,boazsobrado.com
2026-02-28T17:00:00Z - 2026-02-28T18:00:00Z,Bingbot,3,boazsobrado.com
2026-02-28T17:00:00Z - 2026-02-28T18:00:00Z,ClaudeBot,2,boazsobrado.com
2026-02-28T18:00:00Z - 2026-02-28T19:00:00Z,Amazonbot,3,boazsobrado.com
2026-02-28T18:00:00Z - 2026-02-28T19:00:00Z,Bingbot,1,boazsobrado.com
2026-02-28T18:00:00Z - 2026-02-28T19:00:00Z,Bytespider,8,boazsobrado.com
2026-02-28T18:00:00Z - 2026-02-28T19:00:00Z,ChatGPT,1,boazsobrado.com
2026-02-28T18:00:00Z - 2026-02-28T19:00:00Z,Meta AI,4,boazsobrado.com
2026-02-28T19:00:00Z - 2026-02-28T20:00:00Z,Bytespider,1,boazsobrado.com
2026-02-28T19:00:00Z - 2026-02-28T20:00:00Z,Bytespider,1,www.boazsobrado.com
